training,kpi_performance,boss_survey,city_size,years_since_promotion,job_satisfaction,half_day_leaves,team_size,rank,age,salary,gender,exit
3,.85828078,.33762586,9.3999996,2,.41903636,5,6,1,31,42.362488,1,0
3,.60009193,.66409326,2.2,4,.84050632,5,4,2,39,34.874527,0,1
3,.58956486,.55563557,2.2,3,1.0473688,5,8,1,43,38.929283,0,0
2,.89218605,.41969937,6.0999999,4,.35608846,5,6,1,35,40.479805,1,0
2,.79353529,.38761619,9.3999996,4,.58017635,4,4,1,33,41.610291,1,0
2,.57101613,.17552003,4.3000002,5,.54785115,5,9,1,37,33.389816,1,0
3,.70919132,.45752129,.89999998,3,.54930341,4,9,3,42,51.127174,1,0
3,.50296974,.70571554,6.0999999,3,1.0391412,4,6,4,41,41.003326,1,0
3,.55646813,.52034706,9.3999996,3,.91537482,5,4,2,39,44.396202,1,0
3,.77160084,.34412894,2.2,4,.62380421,4,6,2,38,36.797531,1,0
3,.75115991,.44748643,4.3000002,4,.65292376,3,4,1,33,26.132568,0,0
2,.59527087,.65912062,6.0999999,4,.88044202,5,6,2,36,47.325729,1,0
3,.88573545,.41473901,9.3999996,3,.59217209,3,8,3,40,39.328423,1,0
3,.74373007,.35818076,9.3999996,4,.64168525,5,6,3,44,43.824425,1,0
3,.67434305,.55687648,9.3999996,3,.69190216,5,6,1,35,30.16304,0,0
2,.76987207,.16268393,6.0999999,3,.28665224,4,7,4,40,47.687614,1,0
2,.69662988,.45611751,6.0999999,4,.27894685,6,8,1,32,40.572136,1,0
2,.69315857,.42502171,2.2,4,.73375863,3,4,3,41,41.572395,1,0
3,.48821616,.52572584,6.0999999,4,.77393252,6,7,3,34,37.335159,1,0
3,.83065051,.38965732,4.3000002,4,.43277949,5,7,3,45,44.037788,1,0
3,.76977903,.46210507,4.3000002,4,.53790766,4,7,1,38,38.036446,1,0
3,.76272041,.28707752,9.3999996,3,.33818659,4,9,1,29,37.208473,1,0
2,.71079987,.45320696,6.0999999,4,.59237814,4,4,1,38,34.944412,0,0
3,.65726358,.2779077,6.0999999,3,.53938317,5,12,3,36,44.117737,1,1
2,.67332691,.57816863,6.0999999,4,.47540885,5,7,3,41,40.663933,1,0
2,.68531412,.16799128,4.3000002,4,.20014215,4,10,1,36,27.527649,0,0
3,.72728711,.63602442,6.0999999,4,.62610996,4,6,1,44,34.732605,0,0
1,.69139397,.54233062,9.3999996,4,.48006472,5,7,2,45,41.066841,1,0
2,.77819133,.49250498,4.3000002,4,.8963421,3,3,2,41,41.355957,0,0
3,.69595885,.39788854,4.3000002,4,.35705265,6,9,1,34,38.79541,1,0
2,.60817373,.40346643,6.0999999,4,.50282562,3,9,1,37,31.761154,1,0
3,.61726999,.22382922,4.3000002,4,.58936936,4,10,3,39,35.214417,1,1
3,.80378199,.40911254,9.3999996,3,.57193482,5,8,1,36,34.747711,1,0
2,.64779228,.1929837,6.0999999,4,.48849934,6,8,1,43,43.905334,1,1
3,.71061164,.18068218,9.3999996,3,.39643186,5,9,3,42,39.961342,1,0
2,.79562056,.72642225,4.3000002,2,.81631625,4,4,1,34,44.390701,1,0
4,.80042702,.33306777,6.0999999,2,.47689518,4,9,2,34,30.919083,1,0
2,.66976142,.59078223,2.2,4,.75860965,4,4,1,31,32.193146,0,0
3,.71906281,.36098838,9.3999996,4,.54122466,5,4,1,39,33.020859,0,0
3,.59558851,.36680239,9.3999996,4,.53176785,7,8,1,37,37.833824,1,1
3,.6412614,.78246677,2.2,3,.79981625,3,7,1,34,35.611206,1,0
3,.64254612,.32727146,9.3999996,5,.37305886,6,8,2,43,38.395287,1,0
2,.6900754,.62193024,9.3999996,3,.7776562,5,8,4,39,48.614349,1,0
3,.81467074,.20142874,9.3999996,3,.2106088,5,9,1,41,30.081436,0,1
2,.59345376,.58033484,9.3999996,4,.66279382,5,10,3,39,41.016823,1,0
2,.75194919,.63137537,2.2,3,.80532604,3,6,1,31,34.968338,1,0
3,.60012203,.48174369,4.3000002,3,.76910985,6,8,2,40,40.74192,1,0
2,.80523765,.59484345,9.3999996,3,.43761927,5,11,2,39,42.097107,1,0
2,.7470876,.52065563,4.3000002,3,.53211188,6,5,1,40,49.954086,1,0
3,.57902014,.60822636,9.3999996,3,.74249327,6,9,1,35,29.838165,0,0
3,.63330138,.42546859,6.0999999,4,.39804018,5,9,1,32,35.781357,0,0
3,.72184122,.5004105,9.3999996,3,.68138045,5,6,3,39,48.233604,1,0
3,.81234503,.556472,4.3000002,2,.7514326,3,6,3,31,42.806282,1,0
2,.73625767,.38819471,9.3999996,5,-.023388958,6,7,1,40,30.287231,0,0
2,.73573297,.12195456,4.3000002,4,.23564363,5,8,1,39,35.298996,0,0
2,.65071708,.53727967,2.2,4,.89766854,5,7,3,39,41.525795,1,0
3,.63535458,.41273603,2.2,4,.65612322,5,8,3,40,42.737495,1,0
3,.64287072,.47801843,9.3999996,4,.25938877,7,10,1,33,34.743729,0,0
3,.81222397,.8425405,4.3000002,3,.76689529,2,4,1,39,36.899826,1,0
3,.92917722,.70715213,4.3000002,3,.5421176,5,5,1,34,50.097908,1,0
3,.73982692,.30235505,4.3000002,3,.56031168,4,6,1,40,35.721802,1,0
2,.85437912,.033973359,4.3000002,4,.17668042,5,6,3,46,49.058784,1,1
3,.69687235,.83187914,6.0999999,2,.74802452,5,10,4,45,56.052986,1,0
2,.74831605,.73922747,2.2,3,.62031215,5,9,1,29,37.702957,0,0
2,.78051227,.86577964,9.3999996,5,.50561255,5,10,1,32,53.148903,1,0
2,.54374325,.51096988,4.3000002,5,.54635274,4,9,1,36,33.498688,0,0
2,.48240003,-.05295787,6.0999999,4,.59620839,6,9,1,39,34.600647,1,1
2,.68246794,.7705394,9.3999996,4,.90384102,5,4,4,37,53.655556,1,0
3,.67292643,.73262751,4.3000002,3,.67612785,6,8,1,30,40.097916,1,0
3,.74641001,.23860888,6.0999999,4,.17721239,5,9,1,39,39.678299,1,0
2,.84745449,.59763235,4.3000002,4,.4065654,5,4,1,43,38.212227,0,0
3,.67194319,.39782479,4.3000002,3,.55638647,3,8,1,38,37.952248,0,0
4,.73648381,.55421758,9.3999996,4,.36092287,5,10,2,36,39.31282,1,0
3,.48727471,.50706124,4.3000002,4,.80406505,5,7,3,36,41.690277,1,0
3,.77625269,.51108217,6.0999999,4,.54185343,6,6,1,31,35.45787,0,0
2,.72050822,.57404053,9.3999996,4,.75961483,3,6,3,41,39.074104,1,0
2,.73471928,.34196019,6.0999999,4,.60129035,5,5,1,32,31.868179,1,0
2,.60292935,.47131434,2.2,2,.96885741,4,6,3,39,39.948334,1,1
2,.59707582,.57305735,4.3000002,5,.50634587,5,8,1,31,34.76033,0,0
3,.77313781,.23547871,9.3999996,2,.46700442,5,8,3,44,41.498291,1,0
2,.6395362,.46084261,9.3999996,4,.36361024,6,9,1,30,34.721436,1,0
4,.47561938,.19943471,2.2,4,.78550774,6,8,3,43,40.602699,1,0
3,.85266519,.40734944,9.3999996,3,.43792748,3,7,2,34,41.185349,1,0
3,.67713153,.38188487,4.3000002,4,.4757452,6,5,1,33,28.239822,0,0
2,.60477746,.47504437,9.3999996,3,.68892175,5,4,1,39,35.149445,0,0
2,.62599593,.29627454,.89999998,5,.3787809,6,5,1,36,31.83815,1,0
2,.62031907,.37274259,6.0999999,3,.8384707,4,5,1,38,33.424698,0,0
3,.51249927,.62449813,2.2,4,.74279338,6,6,1,29,36.690903,0,0
3,.65977055,.39183331,4.3000002,4,.58644235,5,5,2,35,45.282913,1,0
3,.62398171,.56890553,2.2,3,.82384598,5,6,2,41,39.342476,1,0
3,.64100474,.49801731,6.0999999,4,.60271806,5,9,2,45,40.39579,1,0
2,.57806414,.48446611,6.0999999,5,.68411422,5,8,1,31,30.709763,0,0
3,.73313689,.2092706,2.2,4,.52693713,5,5,2,31,40.875641,1,0
1,.63723087,.24251512,.89999998,5,.38605052,5,10,2,34,36.697662,0,1
2,.62409484,.46332991,6.0999999,4,.49898925,5,7,1,38,31.654663,1,0
3,.76626021,.39788353,2.2,3,.80044341,3,5,3,44,41.770279,1,0
3,.85167092,.61194551,2.2,4,.51828009,4,7,2,32,46.535271,1,0
2,.67612159,.79643226,.89999998,3,.74898249,5,5,4,46,50.837021,1,0
2,.58332735,.083805703,6.0999999,4,.34210187,5,10,1,33,31.953308,0,1
3,.77821416,.30887344,4.3000002,3,.69758272,5,7,3,51,43.487335,1,0
3,.65831494,.50247723,9.3999996,3,.57384986,5,10,1,38,35.577316,1,0
3,.76775128,.30430639,4.3000002,3,.27922583,6,10,2,40,41.866821,1,0
3,.81851274,.40680087,6.0999999,4,.24722278,5,10,4,49,48.757744,1,1
2,.78998154,.5765053,.89999998,3,.71849489,2,6,1,33,29.011475,0,0
2,.52769089,.62024862,4.3000002,4,.89653897,5,6,3,40,35.463821,0,1
2,.58427459,.55113935,2.2,4,.93375182,4,5,2,42,41.662827,1,0
3,.69441473,.66506428,2.2,5,.64944112,5,7,3,39,35.523422,1,0
2,.5761379,.41634649,.89999998,5,.57999831,3,7,1,34,31.084366,0,0
2,.48676026,.55553687,2.2,4,.82598341,5,10,1,34,34.148544,1,0
2,.9095369,.14222696,2.2,4,.26246384,2,9,4,40,42.072021,1,0
3,.73408115,.85852063,9.3999996,3,.72212523,5,8,2,37,48.38723,1,0
2,.84423274,.37448189,.89999998,2,.50742286,4,13,3,45,41.355087,1,0
3,.62231231,.67068142,4.3000002,4,.82187712,4,6,1,40,34.200653,0,0
3,.69578809,.50150454,2.2,3,.58124977,5,9,3,40,37.489151,1,0
2,.76497412,.65450084,6.0999999,4,.65398103,5,7,3,41,53.401199,1,1
2,.68493712,.81612182,6.0999999,3,.56188941,5,10,1,31,28.485733,0,0
3,.77960044,.52899855,4.3000002,3,.73296309,3,6,4,43,41.098312,1,0
2,.78435653,.31452847,4.3000002,4,.55957949,3,5,2,36,37.535133,1,0
4,.61135709,.45788991,9.3999996,3,.8884424,3,5,3,36,46.215584,1,0
2,.71239126,.52879804,4.3000002,3,.84807831,4,5,1,39,38.060951,0,0
3,.54511613,.39367414,6.0999999,3,.85497159,5,7,3,46,32.725555,0,0
2,.71994048,.26576662,.89999998,4,.73100251,4,10,1,38,35.091812,0,0
2,.8506732,.95905817,4.3000002,2,.96159607,2,5,3,49,51.020515,1,0
4,.5722183,.35475719,9.3999996,4,.57524103,5,6,1,37,30.427216,0,0
2,.52145493,.35887849,9.3999996,4,.55833524,7,9,1,31,36.34494,0,0
2,.66491544,.63297313,4.3000002,4,.64694118,4,6,1,30,42.510834,1,0
2,.63856924,.74686259,2.2,4,.91509366,5,6,1,34,37.106491,0,0
2,.69557798,.54337633,9.3999996,4,.41975799,5,9,1,41,30.988739,0,0
3,.8040815,1.2397246,9.3999996,4,.94265574,3,5,4,44,58.77285,1,0
2,.75507367,.56155497,6.0999999,3,.61993164,4,9,1,38,42.560043,1,0
1,.76260799,.67128491,6.0999999,4,.52133459,3,10,1,29,41.974167,1,0
3,.61591625,.78579265,6.0999999,4,.49791679,8,8,1,28,34.596024,0,0
4,.6675517,.61089271,9.3999996,3,.90190065,4,6,1,37,33.498962,0,0
2,.62380481,.48628041,2.2,3,.59047484,4,8,1,41,29.373306,0,0
3,.5048824,.68037534,6.0999999,4,.72242987,6,9,1,37,34.457535,0,0
3,.75538409,.27438045,4.3000002,3,.6485433,6,8,3,38,46.538094,1,0
2,.76499265,.35290155,.89999998,2,.50160474,4,9,1,40,34.70163,0,1
2,.61990517,.40188262,6.0999999,4,.43423906,6,11,1,39,39.498093,1,0
3,.77400219,.39571428,6.0999999,3,.52208829,5,8,2,43,49.664024,1,0
3,.78547764,.57475889,9.3999996,3,.60910124,4,7,4,39,46.314293,1,0
3,.56720477,.67923528,9.3999996,6,.48394164,5,8,1,39,33.550797,1,0
3,.5471552,.58263654,6.0999999,3,.58359224,5,11,1,34,27.351685,0,0
2,.7764914,.54916626,4.3000002,3,.43861958,4,5,1,28,35.748016,0,0
3,.68986577,.32746476,4.3000002,4,.36048299,2,8,1,34,31.053528,0,0
2,.77854896,.68527931,9.3999996,3,.62488461,4,5,1,30,33.800766,0,0
4,.60909992,.46406028,2.2,3,.67057669,7,8,5,44,74.047607,1,0
3,.81481308,.45078728,2.2,3,.5471276,5,10,1,42,41.185295,1,0
3,.62328416,.24226992,4.3000002,3,.40051377,6,10,1,39,32.586166,0,0
2,.68333513,.41502267,2.2,4,.2311908,4,8,1,39,34.146347,1,0
2,.62985617,.27093166,4.3000002,4,.56224489,5,10,2,37,34.740738,1,1
3,.43329996,.12949447,9.3999996,4,.56012118,6,9,1,39,30.591553,0,0
3,.71992463,.97588229,4.3000002,2,.89716268,4,5,2,36,44.937019,1,0
3,.75635827,.96422786,9.3999996,3,.66247821,4,7,3,32,47.551933,1,0
3,.73362923,.32569501,2.2,3,.35912418,4,12,1,38,33.509262,0,0
2,.91825998,.27201164,.89999998,4,.26832429,3,7,1,38,34.304337,0,0
4,.70564258,.47792453,.89999998,3,.89437246,3,4,2,37,34.030945,1,0
2,.77246243,.37381017,2.2,4,.60872877,3,5,1,37,31.233414,1,0
2,.61054075,.58283365,9.3999996,3,.58067781,5,8,3,41,51.97245,1,0
2,.95531297,.60492289,2.2,4,.54887563,3,4,1,35,41.508095,1,0
3,.68531483,.4303453,6.0999999,3,.42398819,5,10,1,35,32.70372,0,0
3,.82021964,.25297782,4.3000002,4,.18618694,6,6,1,40,32.420929,0,1
4,.53760833,.077800795,9.3999996,3,.6095916,6,8,4,42,42.031647,1,1
2,.63735986,.67811215,6.0999999,4,.70741165,5,6,1,38,36.446533,0,0
2,.71261704,.52205831,2.2,3,.70037413,4,8,4,42,49.491173,1,0
3,.56400126,.23990639,4.3000002,5,.48320618,5,8,1,35,29.971329,0,0
3,.56887108,.16015545,2.2,4,.67141628,6,7,3,41,38.416946,1,0
2,.70843822,.81590205,9.3999996,3,.63594103,4,8,1,39,34.814743,0,0
2,.73387444,.35834363,9.3999996,4,.27596065,7,6,1,37,29.538925,0,1
3,.56865531,.37504458,6.0999999,4,.61994666,5,7,1,45,28.085968,0,0
3,.76395822,.42896459,4.3000002,3,.88466614,4,3,4,43,45.053864,1,1
2,.71945626,.46512884,6.0999999,3,.5433197,6,8,2,32,49.200584,1,0
2,.71727473,.16225585,4.3000002,3,.40923351,5,9,1,34,35.94664,1,1
3,.63780475,.49387234,2.2,3,.7476092,3,6,1,34,30.152496,0,1
3,.62140322,.031715535,2.2,3,.76378721,4,5,2,42,34.585114,0,0
2,.5887168,.39650932,6.0999999,5,.53277081,6,6,1,42,35.510712,1,0
3,.74541843,.44496959,9.3999996,4,.47745299,6,8,1,38,39.375305,1,0
3,.7406491,.7191779,.89999998,3,.98024672,5,4,1,38,38.333046,0,0
3,.66212112,.83971786,2.2,3,.86543095,5,7,1,44,28.126968,0,0
2,.71685743,.16395028,9.3999996,4,.39445123,6,9,1,43,31.738632,0,0
3,.89017791,.59274042,4.3000002,4,.39737862,4,7,1,37,27.242645,0,0
3,.70962137,.49360687,4.3000002,3,.56874532,3,8,1,35,35.139511,0,0
3,.66465896,.82020831,2.2,3,.81118387,3,6,1,33,33.503052,0,0
3,.94159937,.704211,4.3000002,4,.39424777,4,6,1,35,38.709579,1,0
3,.91541922,.20092125,6.0999999,2,.40494302,5,7,2,38,42.412354,1,0
2,.64088768,.14495817,4.3000002,5,.39868,6,7,1,38,26.34848,0,0
3,.53107446,.63146573,9.3999996,3,.80459154,7,12,2,39,37.993515,1,0
2,.50125927,.54646546,2.2,4,.83108974,5,7,2,35,35.990723,0,0
3,.76299185,.34486511,2.2,3,.42968115,4,8,1,33,34.771393,0,0
2,.43197647,.45125246,2.2,5,.35660711,7,9,2,39,35.211441,0,0
3,.69758898,.83892441,6.0999999,4,.86315632,3,6,3,38,38.375229,1,0
3,.69732726,.33321023,6.0999999,4,.24556002,6,11,3,45,38.282066,1,0
3,.59975237,.39744356,2.2,3,.56737423,5,12,4,51,44.004883,1,1
2,.82407665,.7633211,9.3999996,4,.50818211,4,5,1,36,31.287842,0,0
2,.72592247,.43795282,2.2,4,.52660471,4,9,1,41,35.765335,0,0
3,.80842286,.37784889,6.0999999,4,.49162465,4,7,1,37,36.744125,0,0
2,.66549981,.1927501,4.3000002,4,.8507154,2,5,4,51,38.354301,1,0
2,.63253361,.54466826,2.2,5,.56779468,3,5,1,33,40.03289,1,0
3,.76424605,.42559814,2.2,4,.53342134,4,7,1,41,36.624802,1,0
2,.71754217,.55412012,6.0999999,4,.61246753,4,2,1,40,39.767044,0,0
2,.6835838,.32008606,6.0999999,4,.52294201,4,6,1,37,30.568039,0,0
2,.83846253,.54626131,6.0999999,3,.68749684,5,7,2,37,58.219414,1,0
3,.6503517,.52748758,4.3000002,3,.65366447,6,8,1,35,34.432816,0,0
3,.60249853,.18840297,4.3000002,4,.69631308,4,5,2,31,29.37915,0,0
3,.55673659,.264635,9.3999996,3,.72778296,5,8,3,43,37.879013,1,0
3,.69743419,.20710266,9.3999996,3,.34364396,6,8,3,40,42.969681,1,1
2,.67757976,.30999428,4.3000002,3,.65160686,5,6,2,40,39.834885,0,0
2,.71456516,.21737881,9.3999996,4,.12102747,6,7,2,37,36.40065,0,1
2,.67796314,.054133989,2.2,4,.32953152,5,7,1,34,32.895386,1,0
3,.67157084,.47386909,9.3999996,3,.42692262,6,9,2,42,34.522324,0,0
2,.78853571,.351336,6.0999999,4,.42293254,5,7,3,42,42.509224,1,0
2,.55665511,.64235371,4.3000002,5,.51068193,5,9,3,41,37.528969,1,0
3,.77521384,.41328877,2.2,3,.63398719,4,6,2,42,39.603165,1,0
2,.55419302,.15420623,4.3000002,4,.2880803,7,11,1,42,24.334976,0,1
3,.69777495,.71254927,4.3000002,3,.83910757,4,4,1,38,33.74501,0,0
2,.62949485,.62123209,4.3000002,4,.71910191,6,9,1,34,44.255363,1,0
2,1.009674,.433929,2.2,4,.34963697,2,5,1,39,45.465508,1,0
2,.54288954,.28640997,6.0999999,4,.84730327,2,10,2,41,36.848892,0,0
3,.81016517,.50869471,6.0999999,3,.77017957,4,5,3,43,40.74556,1,0
2,.73172635,.69891423,2.2,3,.55687857,4,7,1,40,48.431564,1,0
2,.73475307,.42397627,6.0999999,5,.46070796,4,8,1,40,34.962418,0,0
3,.68585372,.57423675,6.0999999,4,.44044164,6,8,1,37,36.745544,1,0
2,.88322818,.76717526,4.3000002,4,.5461784,4,7,1,34,34.162537,0,0
2,.8182078,.60038054,4.3000002,4,.46033496,4,5,1,31,37.226105,0,0
3,.68865943,.50933135,2.2,3,.68158901,4,9,1,35,34.153351,0,0
2,.91781521,.57712603,2.2,3,.3213388,3,8,1,38,36.975739,0,0
3,.68701792,.42453048,4.3000002,3,.57571667,4,8,3,42,38.328651,1,0
4,.74018794,.7878505,6.0999999,2,.85463494,5,9,2,43,46.298462,1,0
2,.5262391,.23819287,9.3999996,4,.59668481,6,7,1,32,32.834534,0,0
2,.66801012,.7050752,6.0999999,4,.60619998,6,7,1,37,37.365044,1,0
3,.54945505,.25221854,2.2,4,.61190516,4,7,3,37,36.325974,1,1
2,.95312685,.38756979,4.3000002,4,.28304654,4,8,1,24,40.914124,1,0
3,.77765906,.37434772,4.3000002,4,.31228974,6,8,1,39,43.605331,1,0
3,.52704626,.58140707,2.2,4,.83386296,5,9,2,32,37.949173,1,0
3,.83788687,.36925712,4.3000002,3,.28703716,4,6,1,37,31.551834,0,0
2,.8690725,.67466021,.89999998,4,.77968675,2,3,4,46,47.494499,1,0
3,.79143631,.49621508,6.0999999,5,.41453654,4,5,1,38,38.015579,0,0
3,.68850672,.31895614,6.0999999,4,.39522162,6,8,1,36,30.034058,0,1
2,.64405382,.52290827,2.2,3,.76096481,5,10,1,39,38.596359,1,0
3,.58552605,.42520249,9.3999996,5,.4944056,5,6,1,31,27.647339,1,0
3,.63382089,.47280917,6.0999999,4,.64138985,4,7,1,35,36.074112,0,0
3,.57831919,.45726633,9.3999996,3,.79812467,5,5,3,43,38.923065,1,1
2,.78677022,.65384001,2.2,3,.554721,3,10,2,35,41.336349,1,0
3,.55148256,.56535548,4.3000002,4,.81281418,5,9,2,45,44.514778,1,0
3,.61964768,.57015139,6.0999999,3,.71555781,4,9,2,36,34.069687,1,0
3,.83268434,.69042748,2.2,1,.78320038,2,4,1,37,35.599716,0,0
3,.7402665,.7680884,9.3999996,3,.76675862,4,6,2,36,41.203491,1,0
2,.74739969,.38426635,4.3000002,4,.49191347,4,6,1,34,34.6017,0,0
3,.45081475,.4506909,6.0999999,3,.84003925,5,8,1,33,33.363327,0,0
2,.66430336,.61406541,6.0999999,4,.64647216,4,8,3,42,44.540298,1,0
3,.51179147,.31999877,9.3999996,4,.52677596,7,7,1,27,39.789169,1,0
1,.81875873,.42697555,2.2,5,.28503472,4,9,1,42,36.848892,0,0
3,.84641993,.51468891,4.3000002,4,.56982964,4,4,2,40,42.028549,1,0
2,.69476086,.44834003,9.3999996,4,.68103141,5,1,1,34,40.343048,0,0
2,.72524458,1.0675151,6.0999999,3,.66668284,5,8,1,32,35.61734,1,0
3,.73101586,.87973338,4.3000002,4,.58679211,7,7,1,35,45.421516,1,0
2,.74568254,.43782064,4.3000002,4,.80254,2,6,1,37,31.961792,0,0
2,.70616353,.41239521,6.0999999,4,.60474467,3,6,2,43,40.226318,1,1
2,.82740951,.33370495,2.2,3,.24163143,7,9,1,46,37.513519,0,0
1,.69550389,.76022327,4.3000002,5,.63194883,5,3,2,40,43.947639,1,0
3,.86431861,.59450227,.89999998,3,.77773035,2,4,1,37,38.003899,1,0
2,.67522478,.077615358,2.2,4,.34623176,5,10,1,37,28.162308,0,1
3,.62286568,.59438217,9.3999996,4,.78367704,5,8,1,40,38.10685,1,0
3,.68207479,.37256166,2.2,3,.51218075,4,6,2,39,45.697372,1,1
2,.66918361,.078916647,.89999998,4,.27049363,5,10,1,34,36.417419,1,1
2,.77787387,.64592451,9.3999996,4,.36983132,5,8,2,39,42.179047,1,0
3,.7821672,.6776405,2.2,3,.62437963,5,4,4,42,53.26487,1,0
2,.86283594,.28763631,.89999998,2,.85405946,2,10,2,39,50.088478,1,0
3,.5858708,.26953688,6.0999999,4,.52061856,6,10,1,35,28.67363,0,1
2,.82804686,.63932127,2.2,3,.54822797,1,8,2,41,41.219368,1,0
2,.71722281,.36677161,4.3000002,4,.33204195,5,10,2,31,50.261826,1,0
3,.73372108,.80270904,9.3999996,3,.79879141,5,5,3,50,38.399879,1,0
3,.78845221,.66219264,2.2,3,.69918996,4,4,4,43,50.235237,1,0
2,.69621807,.49138364,6.0999999,4,.41938886,4,9,2,40,33.797134,0,0
2,.72721577,.43184438,6.0999999,3,.60799748,4,6,2,35,44.599236,1,0
2,.73990571,.5133065,6.0999999,3,.31802729,5,11,1,36,29.461823,0,0
3,.80681556,.70590758,9.3999996,4,.55360788,4,6,1,32,42.2043,1,0
3,.53698856,.10590808,4.3000002,3,.80785167,5,4,3,43,34.215561,1,0
3,.55257183,.4475745,9.3999996,5,.62578738,5,7,3,31,34.977707,1,0
2,.56655174,.2526384,9.3999996,4,.47986645,5,11,2,40,34.032318,0,1
2,.57249242,.95189381,4.3000002,3,1.0104979,5,4,1,37,33.400436,1,0
3,.71477741,.36473218,4.3000002,3,.66118598,4,7,4,45,47.607819,1,0
3,.56459212,.82862592,2.2,3,.8067379,6,10,2,31,39.277855,1,0
3,.57531184,.50138664,6.0999999,3,.77739489,5,9,1,42,35.389145,1,0
3,.71781504,.46423951,.89999998,4,.62488186,4,5,1,38,36.340973,1,0
3,.55194706,.41588831,6.0999999,4,.42080474,7,12,1,40,28.902283,1,0
2,.60455722,.45221299,4.3000002,3,.80337381,4,9,2,40,36.294937,0,0
2,.64917231,.15994683,2.2,5,.43929264,4,6,1,44,23.647018,0,0
3,.67113352,.49495205,9.3999996,3,.81853259,4,6,2,41,37.490883,1,0
2,.85297024,.42265677,2.2,4,.34625822,3,5,1,37,26.432053,0,1
3,.66024196,.6817199,6.0999999,5,.66215742,6,7,1,33,45.622086,1,0
2,.70191473,.42703724,6.0999999,5,.36087063,4,6,1,30,29.749893,0,0
3,.5921132,.70484537,9.3999996,3,.80119777,6,6,2,43,36.46283,1,0
2,.56692916,.36871409,4.3000002,5,.5084936,5,12,1,36,41.507866,1,0
3,.52734655,.69596708,4.3000002,4,.78474581,6,8,1,29,32.249619,0,0
2,.79450679,.40420628,2.2,4,.4083257,5,8,1,32,36.5448,0,0
2,.74058813,.43720609,2.2,4,.4471305,4,3,1,37,38.178307,0,0
3,.76854926,.49967632,.89999998,3,.66253936,5,7,3,43,43.093018,1,1
3,.60107481,.72082847,2.2,5,.54587334,6,7,1,30,43.382805,1,0
3,.56454301,.49529603,4.3000002,4,.760391,3,5,2,33,38.287537,1,0
3,.65131861,.41543067,2.2,3,.83712691,4,2,2,40,31.984985,0,0
2,.86695361,.55909079,9.3999996,3,.47426841,4,8,1,32,32.655365,0,0
2,.70696741,.41580105,2.2,3,.36949077,5,11,1,41,30.723663,0,0
3,.46895549,.28637511,4.3000002,4,.64690024,7,10,2,34,31.28244,1,1
3,.32698262,.6855098,4.3000002,4,1.1131566,6,5,1,36,31.16333,0,0
3,.47710091,.50858182,9.3999996,4,.7365275,7,10,1,36,32.015182,0,0
1,.66045457,.21909276,2.2,4,.50368404,4,9,3,42,36.821289,1,1
2,.71536243,.23246892,4.3000002,3,.58145833,4,5,1,40,27.954056,0,0
3,.62374657,.59525144,6.0999999,3,1.0630993,4,3,1,34,31.821915,0,0
2,.65396649,.51902664,9.3999996,4,.59629315,6,7,2,37,37.448746,1,0
2,.58967394,.74272668,6.0999999,4,.79169917,3,6,1,26,33.092163,0,0
2,.80694854,.89183962,6.0999999,4,.36685833,6,7,1,32,47.075348,1,0
3,.60437638,.66599333,4.3000002,4,.75115049,6,4,1,41,40.856888,1,1
3,.79302824,.42817912,6.0999999,2,.61942244,5,9,1,30,32.207748,0,0
3,.57554764,.13083556,6.0999999,5,.1986926,6,11,1,37,35.001022,0,1
3,1.0052711,.88775241,9.3999996,4,.46035975,2,6,1,36,46.537338,1,0
3,.73292935,.33949605,9.3999996,2,.69628006,5,5,4,38,38.343727,1,0
2,.59706444,.31541425,2.2,4,.53840762,7,8,2,45,41.238205,1,0
3,.83218265,.29650754,2.2,4,.48277777,2,6,2,44,35.083847,0,0
3,.79821026,.43984702,.89999998,4,.63671279,2,5,1,33,29.029282,0,0
2,.69819963,.23375456,6.0999999,4,.38637441,4,11,2,41,39.776268,1,0
2,.6462782,.60025847,9.3999996,4,.875422,5,3,3,44,45.344162,1,0
3,.625633,.62313449,9.3999996,4,.51716614,6,8,1,41,39.980591,1,0
3,.81837803,.20225498,4.3000002,5,-.072831824,6,8,1,32,36.589523,1,0
3,.63775653,.2149744,2.2,4,.49834359,6,9,1,36,32.712479,1,1
3,.8076728,.70430624,9.3999996,3,.50882453,4,9,1,30,40.166618,1,0
3,.55866772,.31912589,4.3000002,4,.65781641,5,8,2,38,32.086517,0,0
3,.62255305,.32843754,6.0999999,4,.4481315,5,6,3,36,36.613068,1,0
2,.85249168,.43253106,2.2,3,.32446092,4,9,1,35,30.612595,0,0
3,.81167865,.32801989,4.3000002,3,.51750529,4,5,4,46,39.25486,1,0
3,.86551672,.63545758,4.3000002,3,.54521346,4,5,2,43,47.357719,1,0
3,.69788855,.57458109,.89999998,3,1.0534942,3,9,4,39,44.745987,1,0
3,.80677235,.51867956,4.3000002,4,.5623225,3,6,1,28,33.071487,0,0
2,.87413764,.70285451,4.3000002,4,.57415003,5,4,2,43,49.578896,1,0
3,.81714767,.59642291,6.0999999,3,.59451252,5,7,1,38,40.025726,1,0
2,.59472573,.80313051,6.0999999,3,.91020751,4,6,3,43,45.910019,1,0
